id,name,category,score,fdc_id,usda_description,status
c9f8f08bcb567f59c1214fb7b715c607a4b1,Kaki (Bio),Obst,0.4,2673991,KAKI NO TANE CHILI BITS,weak_match
ee390005d057cffef1158afe7cab5105c471,Kaki (frisch),Obst,0.0,,,api_error:HTTPError
d8388e63b66c5404e64be63ae37be134ddf5,Kaki (reif),Obst,0.0,,,api_error:HTTPError
02991971073ae1f1f07f2744338ace179569,Kaki (TK),Obst,0.4,2673991,KAKI NO TANE CHILI BITS,weak_match
4a9a9a1cf21e2e40356489390dea6bd91e1d,Kalbsfilet,Fleisch,0.0,,,no_match
42b253d28ce0b75c629e9206dff10bd0429c,Kalbsfilet (gebraten),Fleisch,0.0,,,api_error:HTTPError
507172e2454882d1554ab43ff284133c4696,Kalbsfilet (gekocht),Fleisch,0.0,,,api_error:HTTPError
7100fd7ef88a3d4dfef1211bdb208d02efe5,Kalbsfilet (roh),Fleisch,0.0,,,no_match
993ab7aa0bef94901ddfbc7851339ad27b91,Kalbsleber,Fleisch,0.0,,,no_match
f2c97c072b23eef8799f31f6ba66de15fc0a,Kaninchenfleisch,Fleisch,0.0,,,no_match
feb25acd3da62a8cbb61c117ab0fc895d883,Karotte,Gemüse,0.0,,,no_match
264fe9c5b4fce99583f7158450e9566fd226,Karotte (Bio),Gemüse,0.0,,,no_match
048a8141046161c29943027c07debb322cc0,Karotte (gedaempft),Gemüse,0.0,,,no_match
8de6d7d0d76766ca394813b0d43812877c70,Karotte (gekocht),Gemüse,0.0,,,no_match
7da9b3db28baa4b3c52667cf2dffe9e90605,Karotte (roh),Gemüse,0.0,,,api_error:HTTPError
8e8db3ee99c2986f3d5ec6a6d7884595e440,Karotte (TK),Gemüse,0.0,,,api_error:HTTPError
48454daa245c6bf85e6d66790ed9f202e281,Kartoffel,Gemüse,0.0,,,no_match
ff3f0fe0988630dc33518a767425ae132b48,Kartoffel (Bio),Gemüse,0.0,,,api_error:HTTPError
4d8a1d07ccc8a701eac0a4606c7381db8635,Kartoffelbrot,Brot,0.0,,,no_match
45b85c950e86881dc2537e5d6f013b5d5e51,Kartoffel (gedaempft),Gemüse,0.0,,,no_match
ea3813098f3792df54905d62896b1b8643d5,Kartoffel (gekocht),Gemüse,0.0,,,no_match
255511bf541cb810400f5d0874364dac8236,Kartoffel (roh),Gemüse,0.0,,,no_match
dde458cc2879d48034b7819eaa2a7e97dedf,Kartoffel (TK),Gemüse,0.0,,,api_error:HTTPError
455b02ae4298587653152cb64926f2a2bf3c,Kichererbse,Hülsenfrüchte,0.0,,,no_match
807929657190ec6907934ac895d8c5c78699,Kidneybohne,Hülsenfrüchte,0.0,,,no_match
94f9abcfe7d1b46e84fc3d45be6be421d106,Kirsche,Obst,0.0,,,no_match
9431ac980241f6a131420f4293454673bdc9,Kirsche (Bio),Obst,0.0,,,no_match
6fcbda2d76d0b2dd3ed2357b18245de49fb2,Kirsche (frisch),Obst,0.0,,,api_error:HTTPError
1c20b8a45cbcf221285259d91d897056a7b2,Kirsche (reif),Obst,0.0,,,no_match
d6b4d31df17e2fb1bcf9cbaabff28bfe8fea,Kirsche (TK),Obst,0.0,,,no_match
ef39ed255ced748c9dcf227e8593115e3e62,Kiwi,Obst,1.0,1662236,KIWI,matched
8b63decbe945a1f3f8aa2aa5d4219848b809,Kiwi (Bio),Obst,0.5833,2709239,"Kiwi fruit, raw",matched
9c3d275fdc49ca6432dbe945714e98c0a0d9,Kiwi (frisch),Obst,1.0,1662236,KIWI,matched
bebc703b6b35d6b096b1a3875f95ed390485,Kiwi (reif),Obst,0.0,,,api_error:HTTPError
ab4562d85d195d65d390281c8a0d1f540b5d,Kiwi (TK),Obst,0.0,,,api_error:HTTPError
6c5a3a965d445075cba4b7add853488bf605,Knäckebrot,Brot,0.0,,,no_match
4655222a006274f123baf4d9beb347d8a5f1,Knoblauch,Gemüse,0.0,,,no_match
95954e46b297fff0a52a429c389e12ee2ccd,Knoblauch (Bio),Gemüse,0.0,,,no_match
79880638ed5827d6282560501daa4216e164,Knoblauch (gedaempft),Gemüse,0.0,,,api_error:HTTPError
eaf7cbaf3d5827a506c562a812fea036ad9f,Knoblauch (gekocht),Gemüse,0.0,,,no_match
9beda06e58e4d781fb682c9abba8f16f9845,Knoblauchpulver,Gewürze,0.0,,,no_match
5dc7558a74218a65a32d8d7b4f336a06bc9b,Knoblauch (roh),Gemüse,0.0,,,no_match
12c373e83a56557c6f8d436daddff2aa03f9,Knoblauch (TK),Gemüse,0.0,,,no_match
efeab56e6e101f60ced345c47ad0037bc3a2,Kohlrabi,Gemüse,0.75,2709934,"Kohlrabi, cooked",matched
91aac024d8d21cb68e518928225ff20b4372,Kohlrabi (Bio),Gemüse,0.75,2709934,"Kohlrabi, cooked",matched
782e998846012a40830e15bf3b12f0cca8fc,Kohlrabi (gedaempft),Gemüse,0.75,2709934,"Kohlrabi, cooked",matched
6f93bf9bc316903223940d95d938b1bf5243,Kohlrabi (gekocht),Gemüse,0.0,,,api_error:HTTPError
1f998384b7a70f0e2240a0e1d5a80c3e1e9f,Kohlrabi (roh),Gemüse,0.0,,,api_error:HTTPError
1f9148bf382a72e1d4753cc56dc0cc782845,Kohlrabi (TK),Gemüse,0.0,,,api_error:HTTPError
367c1a1a670b2f91b1af984c1ff207beab76,Kokoschips,Nüsse,0.0,,,no_match
828cfd2195d7326c42062e30c94b6c05ec9c,Kokosnuss Fruchtfleisch,Obst,0.0,,,no_match
d2327138aa14ad98933dcade45b5370db473,Kokosnuss Fruchtfleisch (Bio),Obst,0.0,,,api_error:HTTPError
f855f8a1aa823af63b92323da9b5167aa481,Kokosnuss Fruchtfleisch (frisch),Obst,0.0,,,api_error:HTTPError
b633ad4579a81664ab075b4f5282d97c0f97,Kokosnuss Fruchtfleisch (reif),Obst,0.0,,,api_error:HTTPError
539f680e7f6320a9e4ca9d105fd17f221288,Kokosnuss Fruchtfleisch (TK),Obst,0.0,,,no_match
edddf33fd2eb61589eb2a1e4f127c8c19bcb,Kokosoel,Öle,0.0,,,no_match
f28c55ad3cfdb79e2441ef7adf3d846b1c06,Kopfsalat,Gemüse,0.0,,,no_match
596926b59256f331785f70659750baf96f3c,Kopfsalat (Bio),Gemüse,0.0,,,no_match
86e72e5918c2d2b5193c0f4fc461a8cda65a,Kopfsalat (gedaempft),Gemüse,0.0,,,api_error:HTTPError
0f2a58b918253b29d85cef1df2b3e77feed2,Kopfsalat (gekocht),Gemüse,0.0,,,api_error:HTTPError
77e92af80954b032512e30e3edcee5c7ae9f,Kopfsalat (roh),Gemüse,0.0,,,api_error:HTTPError
7e17e837d51585c7a8a5d7707835d0a82994,Kopfsalat (TK),Gemüse,0.0,,,api_error:HTTPError
883d60377af55a9e0e4ca35884ea7d21a456,Krabbe,Fisch,0.0,,,no_match
fb01e1acc4911116a74e1ad8d23edd03741d,Kreuzkuemmel,Gewürze,0.0,,,no_match
ad69aa1b0bdbe5e60fbd7ba707fe59c1cdbe,Kuerbiskerne,Samen,0.0,,,no_match
9ec810bb28272e37d3622b3881c6852c5548,Kuerbiskernoel,Öle,0.0,,,no_match
39ace6482b4dcfaebe1328bd878820b677b8,Kurkumapulver,Gewürze,0.0,,,no_match
ce7e8798535ed78b48e581292d86e99222e1,Lachs,Fisch,0.0,,,no_match
f005668a578c19d1f93d17eeb286444c5d5e,Lachsforelle,Fisch,0.0,,,no_match
67ffcd8e13c6071fc294f9e2325d6a2ed5a9,Lammkeule,Fleisch,0.0,,,no_match
e36cfb2abcfc85fa4a2f4be721374dd9730d,Lammkotelett,Fleisch,0.0,,,no_match
88617c80f1e7d225327606ca650db9fa5e0a,Lauch,Gemüse,0.0,,,no_match
4388e063c9a76e053c1345182fd16d6286f2,Lauch (Bio),Gemüse,0.0,,,api_error:HTTPError
9886abcde6428b4e9dbca67067ea7aaccb8d,Lauch (gedaempft),Gemüse,0.0,,,api_error:HTTPError
9fbe3f427613e28d846f54d10ed182e07ab9,Lauch (gekocht),Gemüse,0.0,,,no_match
95c4df8668d569b066070280213236a74757,Lauch (roh),Gemüse,0.0,,,api_error:HTTPError
6fdc636b3af0fc98f74041e3a50a1ef5ad89,Lauch (TK),Gemüse,0.0,,,no_match
5bdd83fbc06c722cc3ddba87969c16f86f2a,Leinoel,Öle,0.0,,,no_match
2e3d05e33223a18a04c4dd07a8ee8f5f0b0e,Leinsamen,Samen,0.0,,,no_match
401b1e5a5d61d4af79d8c50706fdde765940,Limette,Obst,0.0,,,no_match
890ac58ef40f20d3ed2abdb3ff0c46ccb71f,Limette (Bio),Obst,0.0,,,api_error:HTTPError
4403bfd0083333b6fdd3fc7769390b74be6d,Limette (frisch),Obst,0.0,,,no_match
7645f77808dbb8dd6f8508c9655aa28d4086,Limette (reif),Obst,0.0,,,api_error:HTTPError
22eed7543969007e91e7918b2079d2f045f7,Limette (TK),Obst,0.0,,,api_error:HTTPError
34ae3d7406d6aded4ebe9e3dc2f1c5687cc1,Linsen braun,Hülsenfrüchte,0.0,,,no_match
d096d49a398df2d9e6c146c6fbddf52e3ae2,Linsen gruen,Hülsenfrüchte,0.0,,,no_match
f32443fd76b1c3879e2d821b23551425ac36,Linsen rot,Hülsenfrüchte,0.0,,,no_match
67cd80b201847cddc0d9bf9a6c606ca72254,Litschi,Obst,0.0,,,no_match
fa435e21704e41624cdd077c6b0492c80982,Litschi (Bio),Obst,0.0,,,no_match
b3ba0260f773211ebf55d2770832e6f0b6e0,Litschi (frisch),Obst,0.0,,,no_match
96de873ff9da9635baf55b0103f10e6209df,Litschi (reif),Obst,0.0,,,api_error:HTTPError
2534f42ed491ad498c413c9ebbee6b3155c0,Litschi (TK),Obst,0.0,,,no_match
d1a4f9d030000b931a156f65e2f3d4587312,Lupine,Hülsenfrüchte,0.0,,,no_match
fe940e2ee3d1897b65cb8cfe4b2c51703b32,Macadamia,Nüsse,0.75,2707503,Macadamia nuts,matched
d126e89f555f85a16d7d8c519bf09e6229cc,Mais,Gemüse,0.0,,,no_match
a0f42cbd5bdd2e97831f8b7c942f16d0bb9f,Mais (Bio),Gemüse,0.0,,,api_error:HTTPError
74ad2a8626825923b9ac7f3b0967de416a29,Mais (gedaempft),Gemüse,0.0,,,no_match
07bf13f414423cdad351615536ec7723fd60,Mais (gekocht),Gemüse,0.0,,,no_match
30adcde551864ceec66f6553fbacd8784592,Maisgries,Getreide,0.0,,,no_match
845eb42f0d98d0ce89b03865ff405aa02e00,Mais (roh),Gemüse,0.0,,,api_error:HTTPError
6a143087da7236d4b0f1adbca129f6608819,Mais (TK),Gemüse,0.0,,,no_match
1c10230b55ac31252082b540c550466030b3,Makrele,Fisch,0.0,,,no_match
9abf3970fe9ff7cd748c01466aaeb2007811,Mandarine,Obst,0.0,,,no_match
648cb6edeb07be93bf949a7aab6f2542b245,Mandarine (Bio),Obst,0.0,,,api_error:HTTPError
49deb06aa8e3341f9124aafdf52783403229,Mandarine (frisch),Obst,0.0,,,api_error:HTTPError
23e4f68c268dc040902e4086929ae403687b,Mandarine (reif),Obst,0.0,,,no_match
4cbbef527781c352f8cf98a4091e743623ef,Mandarine (TK),Obst,0.0,,,api_error:HTTPError
96d259438edb236a07fc916188d39f01cff7,Mandel,Nüsse,0.65,933764,WEISSE MANDEL,matched
2ce9a2173113c3f7424b897411dc6fcd7218,Mandelmus,Nüsse,0.0,,,no_match
25eec34b50e8d5cab0b9d02e35474bd4b625,Mango,Obst,1.0,2629151,MANGO,matched
697f07b1c178caed55341fee3c53454538e9,Mango (Bio),Obst,0.0,,,api_error:HTTPError
6245819375e4ec15d8ef080cf824183cbcad,Mango (frisch),Obst,0.0,,,api_error:HTTPError
58a9b751512f913239084a25319d772227a0,Mangold,Gemüse,0.0,,,no_match
1bad64d6325a6883cf20efa38af0c63b9487,Mangold (Bio),Gemüse,0.0,,,api_error:HTTPError
890822c4928c500bc782d1efcdb5f71bde6f,Mangold (gedaempft),Gemüse,0.0,,,no_match
1a1e9d823c7d7f52e7bf760940de6e12351c,Mangold (gekocht),Gemüse,0.0,,,no_match
7652d4b613c99f28aaf9c12c03baceb38e6d,Mangold (roh),Gemüse,0.0,,,no_match
bad7f4c895b50949bd622cbc07b243670e78,Mangold (TK),Gemüse,0.0,,,api_error:HTTPError
3f05c1d21fedc81eff34ad55dedc16dcdca4,Mango (reif),Obst,0.75,2709242,"Mango, raw",matched
0566b44858711b5a82b62179e43aa8a0b8c8,Mango (TK),Obst,0.0,,,api_error:HTTPError
28f3c3b1de9808bdaa9099ff4a1f85a77ca5,Mascarpone,Käse,1.0,2289625,MASCARPONE,matched
cb658d2bc97f38e9a3e0a9a7f078df973679,Meersalz,Gewürze,0.0,,,no_match
7cd742688d5467282f2ddda3b4d9659c0da5,Mehrkornbrot,Brot,0.0,,,no_match
cba974be011cd35096989c7bca2eb3dc420d,Miesmuschel,Fisch,0.0,,,no_match
0872c71b49793efc5e6f009da50741b18fb9,Mirabelle,Obst,0.75,1036863,MIRABELLE MIRABELLE PLUM,matched
5ccf7ca15373a007a4c3469400b796de9cb2,Mirabelle (Bio),Obst,0.75,1036863,MIRABELLE MIRABELLE PLUM,matched
816ab0c8821c6530041129a9e70c56ae63a7,Mirabelle (frisch),Obst,0.75,1036863,MIRABELLE MIRABELLE PLUM,matched
5496d04727c3471127dd6071a97c64cfeae8,Mirabelle (reif),Obst,0.75,1036863,MIRABELLE MIRABELLE PLUM,matched
fb8707533fe829caac76d75853c7eb3487a8,Mirabelle (TK),Obst,0.75,1036863,MIRABELLE MIRABELLE PLUM,matched
341295360d3d7d9151e452e5d0a407bc0e68,Mischbrot,Brot,0.0,,,no_match
8b1b2cd85d7f4550b993d718df64b0e06f64,Mohn,Samen,0.0,,,no_match
41e02aa27b2d7ce05072bd37b46020ed2cca,Mozzarella,Käse,1.0,1948692,MOZZARELLA,matched
2ba3aa42f2221b1808bf5721b218a5900d49,Mungbohne,Hülsenfrüchte,0.0,,,no_match
e266c3660a75874c1e898801f3d6dfca8c9e,Nektarine,Obst,0.0,,,no_match
58c31b0898eac68e009e881121ef3b43d6d9,Nektarine (Bio),Obst,0.0,,,api_error:HTTPError
6d81bae1f815c7c9645647e5f2375fbb74bc,Nektarine (frisch),Obst,0.0,,,api_error:HTTPError
418bdf4be6c47f7d441fe47d814af3b83596,Nektarine (reif),Obst,0.0,,,no_match
76d3a679571788aae9cf9dc42e856e38729e,Nektarine (TK),Obst,0.0,,,api_error:HTTPError
30c3011184e5818aacb5b85f24f8b8964600,Olivenoel,Öle,0.0,,,no_match
23eea31478c853afce11c5bd2e0781c09696,Omelett natur,Eier,0.0,,,no_match
625dd05531c54b2b0ec13c4903fd36dbcc29,Orange,Obst,1.0,1864680,ORANGE,matched
60b076fa89da2afe0afe2f87822568dba92e,Orange (Bio),Obst,0.75,2709171,"Orange, raw",matched
c447e5571e261960b22d7d4a6770d29888d4,Orange (frisch),Obst,0.75,2709171,"Orange, raw",matched
e31b11fcd4a1fdd76b38a7ff09647c409c86,Orange (reif),Obst,0.75,2709171,"Orange, raw",matched
9cb6543ce5c9a25e114cf099c66f8e7360a1,Orange (TK),Obst,0.75,2709171,"Orange, raw",matched
5489d67f5509bbfe5941d2c127e1d4f92eac,Oregano,Gewürze,1.0,2128485,OREGANO,matched
995791de4acbc0f700836c71a19e9061593f,Papaya,Obst,1.0,2670269,PAPAYA,matched
d2e138ac2632de813ebec17f572f99dc53a9,Papaya (Bio),Obst,0.0,,,api_error:HTTPError
94174b164bec4de5c9358b92bf0aa7132b65,Papaya (frisch),Obst,0.0,,,api_error:HTTPError
8decd3219ed29c26dd28baa1f4dcf62c2ffd,Papaya (reif),Obst,0.0,,,api_error:HTTPError
568613e0ea73e1c442fb4f088ca52545ba2a,Papaya (TK),Obst,0.0,,,api_error:HTTPError
4fd29ab54cdef632d2ecc68f0ba4e4f3e9d5,Paprika gelb,Gemüse,0.7,2052502,PAPRIKA,matched
6b2fd48ab1fbd63d1cfa0ac336ebb93a0c78,Paprika gelb (Bio),Gemüse,0.7,2052502,PAPRIKA,matched
ef1bc4e2c8ee84734dd5a28e37c24cd09cb5,Paprika gelb (gedaempft),Gemüse,0.7,2052502,PAPRIKA,matched
8aa7537a51b927bdedb727e368f354c9bda3,Paprika gelb (gekocht),Gemüse,0.0,,,api_error:HTTPError
ed3004f90ae06e5c3febb7e8cf6b36dbe320,Paprika gelb (roh),Gemüse,0.7,2052502,PAPRIKA,matched
8691ef4158736306c69905543193dab61315,Paprika gelb (TK),Gemüse,0.0,,,api_error:HTTPError
130e92bab4e8ed9d63ff76d1e134adca287c,Paprika gruen,Gemüse,0.7,2052502,PAPRIKA,matched
0ba1c87e36569594b6753349c406766ff342,Paprika gruen (Bio),Gemüse,0.7,2052502,PAPRIKA,matched
a5a99a055b044416a70135ce4d39e06fc59c,Paprika gruen (gedaempft),Gemüse,0.0,,,api_error:HTTPError
2057029f6a1dc61089b17eeb8be5694b84bb,Paprika gruen (gekocht),Gemüse,0.0,,,api_error:HTTPError
df90c4fd0bb947617d270d3cf1f987865107,Paprika gruen (roh),Gemüse,0.7,2052502,PAPRIKA,matched
6e3f375c5b6daf1ed44b60f6b3af0e3694f6,Paprika gruen (TK),Gemüse,0.7,2052502,PAPRIKA,matched
ae6141edda166966e87a93ed9b590eb5b9b5,Paprikapulver,Gewürze,0.0,,,no_match
ba5d03c1c3f6ff40a9b7f35f0379c2cd222d,Paprika rot,Gemüse,0.7,2052502,PAPRIKA,matched
ef4a9a24a52e73a2dedf4e5a31dcac512f8b,Paprika rot (Bio),Gemüse,0.7,2052502,PAPRIKA,matched
82a6fc02b82fc1b1af45d967240aa93786c3,Paprika rot (gedaempft),Gemüse,0.7,2052502,PAPRIKA,matched
f350563f5ab4b201da0a7e21663451515be9,Paprika rot (gekocht),Gemüse,0.7,2052502,PAPRIKA,matched
c9bf7a28c1daf42b41a70d70c4c250eec41a,Paprika rot (roh),Gemüse,0.7,2052502,PAPRIKA,matched
2581cbc168eeb47d64c74289fca1a3d9ff58,Paprika rot (TK),Gemüse,0.0,,,api_error:HTTPError
2da2166c28e2dc25f704b580e676186f9841,Paranuss,Nüsse,0.0,,,no_match
658162e9af05007769d0f540072d6f334a3f,Parmesan,Käse,0.4833,171247,"Cheese, parmesan, grated",weak_match
3b3f5778196304f6a5eb1167df2415b72fcf,Passionsfrucht,Obst,0.0,,,no_match
61249ad7e8ebf98e4bce1d468a842549639f,Passionsfrucht (Bio),Obst,0.0,,,no_match
8382f1e0308b1ac23d4189f18103a1b60c86,Passionsfrucht (frisch),Obst,0.0,,,api_error:HTTPError
c5768448f22f2c229f3d3a7dd8d69e93dd0d,Passionsfrucht (reif),Obst,0.0,,,api_error:HTTPError
b8ed2014ba1a3b708406ad1eabfdae4ff359,Passionsfrucht (TK),Obst,0.0,,,no_match
79a217ed0bdabdedf3cbacfe801a8352a846,Pasta weiss,Getreide,0.3333,2708357,"Pasta, cooked",weak_match
cde47d27ebde9812038a354778f9bfb546e8,Pecorino,Käse,0.75,362372,PECORINO ROMANO,matched
e84c44a8a0c9e1f1bc644760d206f1b6239d,Pekannuss,Nüsse,0.0,,,no_match
8e9676e8496ffb5e9d286ff6ac79e4b435c0,Penne,Getreide,1.0,2075186,PENNE,matched
581a954c79b099252f456a65074ab773f4c7,Pfeffer schwarz,Gewürze,0.0,,,no_match
29371c30453099272e3ced9c6709f9f6c9fc,Pfifferling,Gemüse,0.0,,,no_match
856fef0ee03ec42060f7c80c54bc4e9afc56,Pfifferling (Bio),Gemüse,0.0,,,api_error:HTTPError
486307b1b49ecf4e40d29880158f61bb7fc2,Pfifferling (gedaempft),Gemüse,0.0,,,no_match
33e62d69cbef0384669751290b20c9c5018a,Pfifferling (gekocht),Gemüse,0.0,,,no_match
206b55cd5e94199a25783f0790e05e4ad160,Pfifferling (roh),Gemüse,0.0,,,no_match
ec3cf3073768ceb892fd108f3e4da9627feb,Pfifferling (TK),Gemüse,0.0,,,api_error:HTTPError
51e14dffe1df9d58b045c30039901d5a8b02,Pfirsich,Obst,0.0,,,no_match
7c5a5dccf562f165a4af1b25da8d539fca46,Pfirsich (Bio),Obst,0.0,,,api_error:HTTPError
ae3eb9cda9bbac47a279f20af2acb09723c1,Pfirsich (frisch),Obst,0.0,,,api_error:HTTPError
b07460b228d63aff3950ad548d29971da4ae,Pfirsich (reif),Obst,0.0,,,api_error:HTTPError
6464c3dbd67b3df52d006e2adf33541f64bf,Pfirsich (TK),Obst,0.0,,,no_match
34c5f363da301bfd9a88a60060b9e0da7cc4,Pflaume,Obst,0.0,,,no_match
b562c1679c825f92bbf962551482e64409e2,Pflaume (Bio),Obst,0.0,,,no_match
67d3a8d27add25d4091f6f6bd98f070e7e6c,Pflaume (frisch),Obst,0.0,,,no_match
921f98cd9fd541f339b82ce562d065ceac47,Pflaume (reif),Obst,0.0,,,api_error:HTTPError
f6233a62691a99638b0887963443363b3c3b,Pflaume (TK),Obst,0.0,,,api_error:HTTPError
4bf243655dda0b58344254f9cd25ec5615c3,Pinienkern,Nüsse,0.0,,,no_match
70d5c2b26bcc5f66d5b8872709cc6c19d12e,Pinto Bohne,Hülsenfrüchte,0.25,2707371,"Pinto beans, NFS",weak_match
f0dd87aa0782e4a69e3803c5e0834d1550ef,Pistazie,Nüsse,0.0,,,no_match
8ab57fa2b389dfef339ac38fbac2bdc62ed6,Polenta,Getreide,1.0,2384510,POLENTA,matched
a8b5fcc5046295a3c4e42ffb9c987f2f6fd7,Proteinjoghurt,Joghurt,0.0,,,no_match
80f473c80423d1e81e4b5ef2162c98afaf8c,Provolone,Käse,1.0,493519,PROVOLONE,matched
80be0c2fdcaf99d32c561b8affb5b28f5cc8,Pulpo,Fisch,0.3667,1864587,"PULPO OCTOPUS IN SPANISH OLIVE OIL, OCTOPUS",weak_match
253764b39e32deda6e4d355b885120d020fc,Pumpernickel,Brot,1.0,2393629,PUMPERNICKEL,matched
3910a87f80ab03d987ecdc3a0fb43ee5014a,Putenbrust,Fleisch,0.0,,,no_match
3f449e456e939952acd0d7ab93c609fb5c25,Putenbrust (gebraten),Fleisch,0.0,,,api_error:HTTPError
17e11b2ce891a082c67559bfe8a961fc0da5,Putenbrust (gekocht),Fleisch,0.0,,,api_error:HTTPError
ead404415d6e6551565b54f06346f37ff6b3,Putenbrust (grillfertig),Fleisch,0.0,,,no_match
8d5fbfe154a086e397bfae7f7b77d8131f40,Putenbrust (mager),Fleisch,0.0,,,no_match
e9c751e9537565ccaf13c1397929fd8a82d1,Putenbrust (roh),Fleisch,0.0,,,api_error:HTTPError
daf527ea441d227e8dd824d1c2fb0d8375bb,Putenoberkeule,Fleisch,0.0,,,no_match
b149640a91b8df41a79a3bb93f0f6fdea180,Putenoberkeule (gebraten),Fleisch,0.0,,,api_error:HTTPError
387572ec029dc662abcda6a7711b9278d066,Putenoberkeule (gekocht),Fleisch,0.0,,,api_error:HTTPError
ef5529ccbb27f1b7d17980408722063cd438,Putenoberkeule (grillfertig),Fleisch,0.0,,,no_match
c87f5ed66f81d360c07ad92282d35f53627f,Putenoberkeule (mager),Fleisch,0.0,,,api_error:HTTPError
d163f68cf5abdaf875580cbc4248ee7ec57f,Putenoberkeule (roh),Fleisch,0.0,,,api_error:HTTPError
e682fe3c34fef6d1433ecf8dd756e4bd9a72,Quark 20%,Joghurt,0.2,2440192,"QUARK SOFT CHEESE, QUARK",weak_match
fc4ddcce8a84fc4e47b9684281173b9f449c,Quark 40%,Joghurt,0.2,2440192,"QUARK SOFT CHEESE, QUARK",weak_match
942695980f2103ff584d6453330d894d90dd,Quark mager,Joghurt,0.2,2440192,"QUARK SOFT CHEESE, QUARK",weak_match
4dfd8951effbf98428603f81a2c1ccfafbcd,Quinoa,Getreide,1.0,1858805,QUINOA,matched
0c8022cd747254de9b84e268f464582520f4,Quitte,Obst,0.0,,,no_match
8f92d1e326e01a259c73ec48237f71e2228c,Quitte (Bio),Obst,0.0,,,no_match
13adb5e6ebb91293fd860bf0091439f45fa9,Quitte (frisch),Obst,0.0,,,no_match
513d08b761c50c3e280d5ae8fafffdbd31e6,Quitte (reif),Obst,0.0,,,no_match
bee7c5bdf3714e7184e508f458acc9d819c3,Quitte (TK),Obst,0.0,,,no_match
360deb2d62955887d262c37e05ab79374aa4,Radieschen,Gemüse,0.0,,,no_match
2771d9fdb6a46dd7241cf83342159368d762,Radieschen (Bio),Gemüse,0.0,,,no_match
e35050c0cf9c093931dd6a482b945b456b25,Radieschen (gedaempft),Gemüse,0.0,,,no_match
72e2c0edc88262becaee45e30f60a3c3d74e,Radieschen (gekocht),Gemüse,0.0,,,no_match
3f8fc18e8407c81fc0c0940a2988904d4e39,Radieschen (roh),Gemüse,0.0,,,api_error:HTTPError
64e9a723e5ce9ae1b2977a67f98e17dc8ac4,Radieschen (TK),Gemüse,0.0,,,no_match
0b5aff641ca553d6bf6044b80e6aaa688c33,Rapsoel,Öle,0.0,,,no_match
7708d2190d34b12b4d49a5b13b4a009d5d92,Rehfleisch,Fleisch,0.0,,,no_match
e3b3ef10a3ff64f94b380ec65f3bb6679684,Reis braun,Getreide,0.0,,,no_match
59d3f96dcefbddd2a9c34d19f620d1918203,Reisflocken,Getreide,0.0,,,no_match
d098c8603006b53c7f36337612a3037b88c1,Reisnudeln,Getreide,0.0,,,no_match
03b3f281d4add471e90bb1d948ec2bc2447e,Reis weiss,Getreide,0.0929,1879382,"WEISS, MIT APRIKOSEN FRUCHTFULLUNG LEBKUCHEN HERZEN",weak_match
9816ef32469bdbd167e45d479139466618d8,Rettich,Gemüse,0.0,,,no_match
abf3da788333774b20af5dbc224ea14bc948,Rettich (Bio),Gemüse,0.0,,,api_error:HTTPError
2e512291341349837647c8397964786cd086,Rettich (gedaempft),Gemüse,0.0,,,no_match
ded4951474dbdb2d1fa5bd07b7c029bfe1b7,Rettich (gekocht),Gemüse,0.0,,,no_match
62c694fc72a7cb1539adf3deb5777c672d09,Rettich (roh),Gemüse,0.0,,,no_match
454e7d0d8ae0991aa29e1a56c6a11b16b366,Rettich (TK),Gemüse,0.0,,,no_match
1333998fcb6f56b937d0effec9e41cbb2936,Rhabarber,Obst,0.0,,,no_match
4c05ae5b1860c7e813d54fcc98a1e48abf1f,Rhabarber (Bio),Obst,0.0,,,api_error:HTTPError
4706d9ef63c43a03b4621574a9707271c9ac,Rhabarber (frisch),Obst,0.0,,,no_match
47cb7816faf8f62ce942b1134b3d78eea9e5,Rhabarber (reif),Obst,0.0,,,api_error:HTTPError
860a2105735155e7084a778913ed612fc369,Rhabarber (TK),Obst,0.0,,,no_match
068f40ccdaa21765b1c45df707c6083ce052,Ricotta,Käse,0.7,2620581,"RICOTTA CAVATELLI, RICOTTA",matched
ee2ce540c08f0f8be0c733e56c3ff0a49550,Rinderfilet,Fleisch,0.0,,,no_match
21826c8fd285612dcb04b830f0924877df7d,Rinderfilet (gebraten),Fleisch,0.0,,,api_error:HTTPError
7138cd48461c61d4647083b021b5d328d25f,Rinderfilet (gekocht),Fleisch,0.0,,,api_error:HTTPError
808fa56fcfef9b8bc1e5571d1fe265b3ed3f,Rinderfilet (grillfertig),Fleisch,0.0,,,no_match
7a6b533522bf846d64b0a27efbe53af706e5,Rinderfilet (mager),Fleisch,0.0,,,api_error:HTTPError
6352fa77f5e267810f009ea226a05a0b7ea6,Rinderfilet (roh),Fleisch,0.0,,,no_match
6908d0c6629d248af0dd1a5653731de9b38b,Rinderhack gemischt,Fleisch,0.0,,,no_match
9f36422170a1a244f1bed7b4475d2960d1d5,Rinderhack gemischt (gebraten),Fleisch,0.0,,,api_error:HTTPError
2214bb6bab2c4e8fa560893b12d390f52455,Rinderhack gemischt (gekocht),Fleisch,0.0,,,api_error:HTTPError
