id,name,category,score,fdc_id,usda_description,status
b9f9ed815f7ac7e1cd9879848fc0b3220dfe,dunkle Traube (Bio),Obst,0.0,,,api_error:HTTPError
baf4f9c6654cdf9a591133d1f832d22863a4,Dunkle Traube (frisch),Obst,0.0,,,api_error:HTTPError
42c3a248b94f2874705bd71bfd5592d96426,Ei ganz,Eier,0.0,,,api_error:HTTPError
207a185a976d48cb8a7c3967513967f9c788,Ei gekocht,Eier,0.0,,,api_error:HTTPError
1de7c7f75cbbf0d1999161190f42460bfce0,Eigelb,Eier,0.0,,,api_error:HTTPError
211795a9c0c3004908b5b89b35d6ea90f8c2,Eiklar,Eier,0.0,,,api_error:HTTPError
bcb075f4a11b4307f4da6fcb9f1a2b4e3305,Eisbergsalat,Gemüse,0.0,,,api_error:HTTPError
527770bf93514b3f62df7be4b61d861a8269,Eisbergsalat (Bio),Gemüse,0.0,,,api_error:HTTPError
58af210769f341415182edf3d55a9c3065af,Eisbergsalat (gedaempft),Gemüse,0.0,,,api_error:HTTPError
192374593fd66d5d93bacda88dad52e44fb6,Eisbergsalat (gekocht),Gemüse,0.0,,,api_error:HTTPError
af209719bfd8160762ae88028c042d191d4b,Eisbergsalat (roh),Gemüse,0.0,,,api_error:HTTPError
a2b65c492b01012ffdb09f0debf425a98d1a,Eisbergsalat (TK),Gemüse,0.0,,,api_error:HTTPError
